Category,Text,Label,Issue?,Notes,Morris note,Unnamed: 6
ilspeech-v2-test,זה שני מיליון שקל.,0=zˈe 1=ʃnˈej 2=miljˈon 3=ʃˈekel,,,,
ilspeech-v2-test,"נגיד אחרי זה, אם אני נשאר אפילו עם שמונה מאות אלף.",0=naɡˈid 1=ʔaχʁˈej 2=zˈe 3=ʔˈim 4=ʔanˈi 5=niʃʔˈaʁ 6=ʔafˈilu 7=ʔˈim 8=ʃmonˈa 9=meʔˈot 10=ʔˈelef,,,,
ilspeech-v2-test,"זה ביזנס, זה ביזנס ואפשר לעשות לו סקיל.",0=zˈe 1=bˈiznes 2=zˈe 3=bˈiznes 4=veʔefʃˈaʁ 5=laʔasˈot 6=lˈo 7=skˈajl,,,,
ilspeech-v2-test,"פשוט לשים שם משרד, לפתח משרד.",0=paʃˈut 1=lasˈim 2=ʃˈam 3=misʁˈad 4=liftˈoaχ 5=misʁˈad,,,,
ilspeech-v2-test,"טיקטוק, לאינסטגרם, ליוטיוב",0=tˈiktok 1=laʔˈinsteɡʁam 2=lajˈutjub,,,,
ilspeech-v2-test,"ולהתחיל ליצר את התוכן הזה ככה, ואז אולי להשקיע ולבנות מערכת משלי, שהיא תהיה אפלו יותר טובה ממה שקיים היום.",0=velehatχˈil 1=litsˈoʁ 2=ʔˈet 3=hatˈoχen 4=hazˈe 5=kˈaχa 6=veʔˈaz 7=ʔulˈaj 8=lehaʃkˈiʔa 9=velivnˈot 10=maʔaʁˈeχet 11=miʃelˈi 12=ʃehˈi 13=tihjˈe 14=ʔafˈilu 15=jotˈeʁ 16=tovˈa 17=mimˈa 18=ʃekajˈam 19=hajˈom,,,,
ilspeech-v2-test,אבל זה ממש רק ההתחלה.,0=ʔavˈal 1=zˈe 2=mamˈaʃ 3=ʁˈak 4=hahatχalˈa,,,,
ilspeech-v2-test,כדי לראות איך הקול הזה מתנהל.,0=kedˈej 1=liʁʔˈot 2=ʔˈejχ 3=hakˈol 4=hazˈe 5=mitnahˈel,,,,
ilspeech-v2-test,"את יכולה פשוט להקליט את עצמך וזה יעבוד בסדר גמור, כמו שאני עשיתי עד כה עם הסרטונים שלי.",0=ʔˈat 1=jeχolˈa 2=paʃˈut 3=lehaklˈit 4=ʔˈet 5=ʔatsmˈeχ 6=vezˈe 7=jaʔavˈod 8=besˈedeʁ 9=ɡamˈuʁ 10=kmˈo 11=ʃeʔanˈi 12=ʔasitˈi 13=ʔˈad 14=kˈo 15=ʔˈim 16=hasiʁtonˈim 17=ʃelˈi,,,,
ilspeech-v2-test,נורא בא לי גם לעשות סרטון על ליבנת שהוא עם ה,0=noʁˈa 1=bˈa 2=lˈi 3=ɡˈam 4=laʔasˈot 5=siʁtˈon 6=ʔˈal 7=livnˈat 8=ʃehˈu 9=ʔˈim 10=hˈa,,,,
ilspeech-v2-test,"אוואטר, שכאלו האוואטר מגיב לה.",0=ʔˈavataʁ 1=ʃekiʔˈilu 2=haʔˈavataʁ 3=meɡˈiv 4=lˈa,,,,
ilspeech-v2-test,ולראות אם זה משהו שיעבוד.,0=veliʁʔˈot 1=ʔˈim 2=zˈe 3=mˈaʃu 4=ʃejaʔavˈod,,,,
ilspeech-v2-test,"גם בא לי להקליט עוד אוואטר שלי האמת, זה גם יהיה מגניב.",0=ɡˈam 1=bˈa 2=lˈi 3=lehaklˈit 4=ʔˈod 5=ʔˈavataʁ 6=ʃelˈi 7=haʔemˈet 8=zˈe 9=ɡˈam 10=jihjˈe 11=maɡnˈiv,,,,
ilspeech-v2-test,"אבל קודם כל אני חייב לבנות את האוטומציה הזאת, אני חמישי, שישי.",0=ʔavˈal 1=kˈodem 2=kˈol 3=ʔanˈi 4=χajˈav 5=livnˈot 6=ʔˈet 7=haʔotomˈatsja 8=hazˈot 9=ʔanˈi 10=χamiʃˈi 11=ʃiʃˈi,,,,
ilspeech-v2-test,"שבת, ראשון, כל היומיים האלה, אני הולך להשקיע בבניית האוטומציה.",0=ʃabˈat 1=ʁiʃˈon 2=kˈol 3=hajamˈim 4=haʔˈele 5=ʔanˈi 6=holˈeχ 7=lehaʃkˈiʔa 8=bebnijˈat 9=haʔotomˈatsja,,,,
ilspeech-v2-test,"עד שהיא תעבוד פרפקט, אני הולך גם",0=ʔˈad 1=ʃehˈi 2=taʔavˈod 3=pˈeʁfekt 4=ʔanˈi 5=holˈeχ 6=ɡˈam,,,,
ilspeech-v2-test,"שני חורים שחורים ענקים, האחד כבד פי שלושים ושש מהשמש שלנו.",0=ʃnˈej 1=χoʁˈim 2=ʃχoʁˈim 3=ʔanakˈim 4=haʔeχˈad 5=kavˈed 6=pˈi 7=ʃloʃˈim 8=veʃiʃˈa 9=mehaʃˈemeʃ 10=ʃelˈanu,,,,
ilspeech-v2-test,"שפשוט כאילו זה חלק מלהיות בן אדם, אי אפשר להיות רק בעבודה כל הזמן.",0=ʃepaʃˈut 1=keʔˈilu 2=zˈe 3=χˈelek 4=milihjˈot 5=bˈen 6=ʔadˈam 7=ʔˈi 8=ʔefʃˈaʁ 9=lihjˈot 10=ʁˈak 11=baʔavodˈa 12=kˈol 13=hazmˈan,,,,
ilspeech-v2-test,"אני אוכל לעשות להם צביעה של האוואטרים, שזה יהיה מדהים, תחשוב על זה.",0=ʔanˈi 1=ʔuχˈal 2=laʔasˈot 3=lahˈem 4=tsviʔˈa 5=ʃˈel 6=haʔˈavataʁim 7=ʃezˈe 8=jihjˈe 9=madhˈim 10=taχʃˈov 11=ʔˈal 12=zˈe,,,,
ilspeech-v2-test,תוצאה ישירה של ההתחממות הגלובלית. העלייה בטמפרטורות המים באוקיינוסים.,0=totsaʔˈa 1=jeʃiʁˈa 2=ʃˈel 3=hahitχamemˈut 4=haɡlobˈalit 5=haʔalijˈa 6=betempeʁatˈuʁot 7=hamˈajim 8=baʔokijˈanosim,,,,
ilspeech-v2-test,"הילה השמש ושלי גואטה, מפיקות ואורחות, אביב שם טוב מנהלת סיפור משפחתי.",0=hilˈa 1=ʃˈemeʃ 2=veʃˈeli 3=ɡuʔˈeta 4=mefikˈot 5=veʔoʁχˈot 6=ʔavˈiv 7=ʃˈem 8=tˈov 9=menahˈelet 10=sipˈuʁ 11=miʃpaχtˈi,,,,
ilspeech-v2-test,"לא הצליחו לאתר בעצמם את שרידי הצוללת. הסיבה הפשוטה ביותר לסטייה שכזו,",0=lˈo 1=hetslˈiχu 2=leʔatˈeʁ 3=beʔatsmˈam 4=ʔˈet 5=sʁidˈej 6=hatsolˈelet 7=hasibˈa 8=hapʃutˈa 9=bejotˈeʁ 10=lestijˈa 11=ʃekazˈo,,,,
ilspeech-v2-test,לא קשורים כלל לפעילות האנושית. מי שפרץ את מחסום הספקנות.,0=lˈo 1=kʃuʁˈim 2=klˈal 3=lapeʔilˈut 4=haʔenoʃˈit 5=mˈi 6=ʃepaʁˈats 7=ʔˈet 8=maχsˈom 9=hasafkanˈut,,,,
ilspeech-v2-test,"היא תהיה תחרות, כאלו יהיה לזה תחרות, יהיו עוד שחקנים שיבינו את מה שאני עושה.",0=hˈi 1=tihjˈe 2=taχaʁˈut 3=keʔˈilu 4=jihjˈe 5=lezˈe 6=taχaʁˈut 7=jihjˈu 8=ʔˈod 9=saχkanˈim 10=ʃejavˈinu 11=ʔˈet 12=mˈa 13=ʃeʔanˈi 14=ʔosˈe,,,,
ilspeech-v2-test,"פתרונות מקוריים ונועזים, ההיסטוריה מוכיחה שבישראל יש לא מעט יזמים וממציאים.",0=pitʁonˈot 1=mekoʁijˈim 2=venoʔazˈim 3=hahistˈoʁja 4=moχiχˈa 5=ʃebejisʁaʔˈel 6=jˈeʃ 7=lˈo 8=meʔˈat 9=jazamˈim 10=umamtsiʔˈim,,,,
ilspeech-v2-test,החליטו החוקרים לשפר את הגלאים שלה. משנת אלפיים ועשר ועד אלפיים וחמש עשרה.,0=heχlˈitu 1=haχokʁˈim 2=leʃapˈeʁ 3=ʔˈet 4=haɡalaʔˈim 5=ʃelˈa 6=miʃnˈat 7=ʔalpˈajim 8=veʔˈeseʁ 9=veʔˈad 10=ʔalpˈajim 11=veχamˈeʃ 12=ʔesʁˈe,,,,
ilspeech-v2-test,אפשר היה להמיר אותם ישירות לאודיו ולשמוע אותם דרך הרמקולים.,0=ʔefʃˈaʁ 1=hajˈa 2=lehamˈiʁ 3=ʔotˈam 4=jeʃiʁˈot 5=laʔˈodjo 6=veliʃmˈoa 7=ʔotˈam 8=dˈeʁeχ 9=haʁˈamkolim,,,,
ilspeech-v2-test,"כל טריליון ומשהו הטונות של גז שנפלטו לאטמוספירה מאז המהפכה התעשייתית,",0=kˈol 1=tʁiljˈon 2=umˈaʃehu 3=hatˈonot 4=ʃˈel 5=ɡˈaz 6=ʃenifletˈu 7=laʔatmosfˈeʁa 8=meʔˈaz 9=hamahapeχˈa 10=hataʔasijatˈit,,,,
ilspeech-v2-test,ומכאן שיש אזורים ביקום שאנחנו פשוט לא מסוגלים לצפות בהם.,0=umikˈan 1=ʃejˈeʃ 2=ʔezoʁˈim 3=bajekˈum 4=ʃeʔanˈaχnu 5=paʃˈut 6=lˈo 7=mesuɡalˈim 8=litspˈot 9=bahˈem,,,,
ilspeech-v2-test,"והימים היו קצרים יותר. ובאוקיינוסים, שימיהם היו חומציים יותר מכפי שהם היום,",0=vehajamˈim 1=hajˈu 2=ktsaʁˈim 3=jotˈeʁ 4=ubaʔokijˈanosim 5=ʃemejmehˈem 6=hajˈu 7=χomtsijˈim 8=jotˈeʁ 9=mikfˈi 10=ʃehˈem 11=hajˈom,,,,
ilspeech-v2-test,זה שאני בא אליכם הביתה או למשרד.,0=zˈe 1=ʃeʔanˈi 2=bˈa 3=ʔeleχˈem 4=habˈajta 5=ʔˈo 6=lamisʁˈad,,,,
ilspeech-v2-test,"אדי מיים, מתאן ופחמן דו חמצני.",0=ʔedˈej 1=mˈajim 2=metʔˈan 3=vepaχmˈan 4=dˈu 5=χamtsanˈi,,,,
ilspeech-v2-test,שלום וברוכים הבאים לעושים היסטוריה. למה כל כך קשה לפתור את בעיית ההתחממות הגלובלית?,0=ʃalˈom 1=uvʁuχˈim 2=habaʔˈim 3=leʔosˈim 4=histˈoʁja 5=lˈama 6=kˈol 7=kˈaχ 8=kaʃˈe 9=liftˈoʁ 10=ʔˈet 11=beʔajˈat 12=hahitχamemˈut 13=haɡlobˈalit,,,,
ilspeech-v2-test,וברגע הזה חומר בהיקף של לא פחות משלוש פעמים המסה של השמש שלנו.,0=ubaʁˈeɡa 1=hazˈe 2=χˈomeʁ 3=behekˈef 4=ʃˈel 5=lˈo 6=paχˈot 7=miʃalˈoʃ 8=peʔamˈim 9=hamˈasa 10=ʃˈel 11=haʃˈemeʃ 12=ʃelˈanu,,,,
ilspeech-v2-test,כדי שאפשר יהיה לפנות את מאה שבעים ושש אנשי הצב.,0=kedˈej 1=ʃeʔefʃˈaʁ 2=jihjˈe 3=lefanˈot 4=ʔˈet 5=mˈeʔa 6=ʃivʔˈim 7=veʃiʃˈa 8=ʔanʃˈej 9=hatsˈevet,,,,
ilspeech-v2-test,גם עצם זה שקניתי את המיקרופון הזה שהתחיל מהפודקאסט זה גם משהו שהוא ממש ממש טוב.,0=ɡˈam 1=ʔˈetsem 2=zˈe 3=ʃekanˈiti 4=ʔˈet 5=hamˈikʁofon 6=hazˈe 7=ʃehetχˈil 8=mehapˈodkast 9=zˈe 10=ɡˈam 11=mˈaʃu 12=ʃehˈu 13=mamˈaʃ 14=mamˈaʃ 15=tˈov,,,,
ilspeech-v2-test,"והיום אני לומד כל כך הרבה, אני לומד על בינה מלאכותית.",0=vehajˈom 1=ʔanˈi 2=lomˈed 3=kˈol 4=kˈaχ 5=haʁbˈe 6=ʔanˈi 7=lomˈed 8=ʔˈal 9=binˈa 10=melaχutˈit,,,,
ilspeech-v2-test,באוטומציה של מייק כי לזה ללקוחות לא תהיה גישה.,0=baʔotomˈatsja 1=ʃˈel 2=mˈajk 3=kˈi 4=lezˈe 5=lalakoχˈot 6=lˈo 7=tihjˈe 8=ɡiʃˈa,,,,
ilspeech-v2-test,"אני לא רואה סיבה להתייחס להערות, אני מעדיף לפרסם את המאמר במגזין אחר.",0=ʔanˈi 1=lˈo 2=ʁoʔˈe 3=sibˈa 4=lehitjaχˈes 5=laheʔaʁˈot 6=ʔanˈi 7=maʔadˈif 8=lefaʁsˈem 9=ʔˈet 10=hamaʔamˈaʁ 11=bemaɡazˈin 12=ʔaχˈeʁ,,,,
ilspeech-v2-test,למרות שהתיאוריה הראתה שגלי כבידה לעולם לא נצליח לגלות אותם בפועל.,0=lamʁˈot 1=ʃehateʔˈoʁja 2=heʁʔatˈa 3=ʃeɡalˈej 4=kvidˈa 5=leʔolˈam 6=lˈo 7=natslˈiaχ 8=leɡalˈot 9=ʔotˈam 10=bafˈoʔal,,,,
ilspeech-v2-test,יגרמו לקרני האור האלה להתעקם ולשנות את מסלולם.,0=jiɡʁemˈu 1=lekaʁnˈej 2=haʔˈoʁ 3=haʔˈele 4=lehitʔakˈem 5=veleʃanˈot 6=ʔˈet 7=maslulˈam,,,,
ilspeech-v2-test,"ואז נחיה ביחד, כאלו נחיה, אני לא יודע אם פה בחיפה בבת גלים, אבל",0=veʔˈaz 1=niχjˈe 2=bejˈaχad 3=keʔˈilu 4=niχjˈe 5=ʔanˈi 6=lˈo 7=jodˈeʔa 8=ʔˈim 9=pˈo 10=beχejfˈa 11=bˈat 12=ɡalˈim 13=ʔavˈal,,,,
ilspeech-v2-test,אבל זו לא הייתה אפשרות מעשית. תחשבו כמה קשה להציב את הזרוע הקטנה של מכונת המשחק.,0=ʔavˈal 1=zˈo 2=lˈo 3=hajtˈa 4=ʔefʃaʁˈut 5=maʔasˈit 6=taχʃevˈu 7=kˈama 8=kaʃˈe 9=lehatsˈiv 10=ʔˈet 11=hazʁˈoa 12=haktanˈa 13=ʃˈel 14=meχonˈat 15=hamisχˈak,,,,
ilspeech-v2-test,"וכעבור מספר ימי חיפושים, זוהו שרידיה של הקיי מאה עשרים ותשע.",0=vekaʔavˈoʁ 1=mispˈaʁ 2=jemˈej 3=χipusˈim 4=zohˈu 5=sʁidˈeha 6=ʃˈel 7=hakˈej 8=mˈeʔa 9=ʔesʁˈim 10=vetˈeʃa,,,,
ilspeech-v2-test,"שאנחנו לא ממש מסוגלים לדמיין את זה, הרי אנחנו אפילו לא מסוגלים לדמיין מרחב.",0=ʃeʔanˈaχnu 1=lˈo 2=mamˈaʃ 3=mesuɡalˈim 4=ledamjˈen 5=ʔˈet 6=zˈe 7=haʁˈej 8=ʔanˈaχnu 9=ʔafˈilu 10=lˈo 11=mesuɡalˈim 12=ledamjˈen 13=meʁχˈav,,,,
ilspeech-v2-test,ממשלת ארצות הברית סירבה בתחילה להגיב על הפרסום הזה.,0=memʃˈelet 1=ʔaʁtsˈot 2=habʁˈit 3=seʁvˈa 4=batχilˈa 5=lehaɡˈiv 6=ʔˈal 7=hapiʁsˈum 8=hazˈe,,,,
ilspeech-v2-test,באמצעות הבנה טובה יותר של התנגשויות והתמזגויות של גופים.,0=beʔemtsaʔˈut 1=havanˈa 2=tovˈa 3=jotˈeʁ 4=ʃˈel 5=hitnaɡʃujˈot 6=vehitmazɡujˈot 7=ʃˈel 8=ɡufˈim,,,,
ilspeech-v2-test,"הגדולים ביותר של האנושות, בפחות מאלפית מכותרו של פרוטון בודד.",0=haɡdolˈim 1=bejotˈeʁ 2=ʃˈel 3=haʔenoʃˈut 4=bepaχˈot 5=miʔalpˈit 6=mikotʁˈo 7=ʃˈel 8=pʁutˈon 9=bodˈed,,,,
ilspeech-v2-test,היא לספוח את הפחמן הדו חמצני באמצעות שגדלות לאורך חופי קליפורניה.,0=hˈi 1=lisfˈoaχ 2=ʔˈet 3=hapaχmˈan 4=hadˈu 5=χamtsanˈi 6=beʔemtsaʔˈut 7=ʃeɡdelˈot 8=leʔˈoʁeχ 9=χofˈej 10=kalifˈoʁnija,,,,
ilspeech-v2-test,ותפעול של ציוד הנדסי כבד בקרקעית האוקיינוס.,0=vetifʔˈul 1=ʃˈel 2=tsijˈud 3=handasˈi 4=kavˈed 5=bekaʁkaʔˈit 6=haʔokijˈanos,,,,
ilspeech-v2-test,התפנה איינשטיין לעסוק בהיבטים שונים של תורת היחסות שלו.,0=hitpanˈa 1=ʔˈajinʃtejn 2=laʔasˈok 3=behebetˈim 4=ʃonˈim 5=ʃˈel 6=toʁˈat 7=hajaχasˈut 8=ʃelˈo,,,,
ilspeech-v2-test,"אני מאוד אשמח להגיע למצב, ממש בחודשים הקרובים.",0=ʔanˈi 1=meʔˈod 2=ʔesmˈaχ 3=lehaɡˈiʔa 4=lematsˈav 5=mamˈaʃ 6=baχodaʃˈim 7=hakʁovˈim,,,,
ilspeech-v2-test,"אני ממש שמח שזה מה שאני עושה, זה באמת פשוט אדיר, כאילו",0=ʔanˈi 1=mamˈaʃ 2=samˈeaχ 3=ʃezˈe 4=mˈa 5=ʃeʔanˈi 6=ʔosˈe 7=zˈe 8=beʔemˈet 9=paʃˈut 10=ʔadˈiʁ 11=kiʔˈilu,,,,
ilspeech-v2-test,אופציה אחרת זה באמת להוסיף את הענין הזה של אוואטר הולך.,0=ʔˈoptsija 1=ʔaχˈeʁet 2=zˈe 3=beʔemˈet 4=lehosˈif 5=ʔˈet 6=haʔinjˈan 7=hazˈe 8=ʃˈel 9=ʔˈavataʁ 10=holˈeχ,,,,
ilspeech-v2-test,"כשהיא פוגשת את שכבת המים העליונה, היא שוב מוחזרת לכיוון הקרקעית.",0=kʃehˈi 1=poɡˈeʃet 2=ʔˈet 3=ʃiχvˈat 4=hamˈajim 5=haʔeljonˈa 6=hˈi 7=ʃˈuv 8=muχzˈeʁet 9=lekijvˈun 10=hakaʁkaʔˈit,,,,
ilspeech-v2-test,גרמה גם להתפרקותם של הטילים הגרעיניים שהיא נשאה בבטנה.,0=ɡaʁmˈa 1=ɡˈam 2=lehitpaʁkutˈam 3=ʃˈel 4=hatilˈim 5=haɡaʁʔinijˈim 6=ʃehˈi 7=nasʔˈa 8=bevitnˈa,,,,
ilspeech-v2-test,"עלול לגרום לספינה להתפרק, למנוע עומס יתר על הכבל.",0=ʔalˈul 1=liɡʁˈom 2=lasfinˈa 3=lehitpaʁˈek 4=limnˈoa 5=ʔˈomes 6=jˈeteʁ 7=ʔˈal 8=hakˈabel,,,,
ilspeech-v2-test,ועכשיו אני אלך לקנות לי סיגריה.,0=veʔaχʃˈav 1=ʔanˈi 2=ʔelˈeχ 3=liknˈot 4=lˈi 5=siɡˈaʁja,,,,
ilspeech-v2-test,אבל הזעזועים שטלטלו את המרחב.,0=ʔavˈal 1=hazaʔazuʔˈim 2=ʃetiltelˈu 3=ʔˈet 4=hameʁχˈav,,,,
ilspeech-v2-test,הייתה מעורבת ממילא באינספור פרויקטים צבאיים מתקדמים.,0=hajtˈa 1=meʔoʁˈevet 2=mimˈele 3=beʔejnsfˈoʁ 4=pʁojˈektim 5=tsvaʔijˈim 6=mitkadmˈim,,,,
ilspeech-v2-test,"תהיה חייבת להגיע ממקורות בלתי מתכלים, היא עדיין עניין יקר יחסית.",0=tihjˈe 1=χajˈevet 2=lehaɡˈia 3=mimekoʁˈot 4=bˈilti 5=mitkalˈim 6=hˈi 7=ʔadˈajin 8=ʔinjˈan 9=jakˈaʁ 10=jaχasˈit,,,,
ilspeech-v2-test,אני ממש רואה איך אני אוכל לעזר לה והיא תיצמח ותגדל ויגיעו אליה עוד יותר לקוחות.,0=ʔanˈi 1=mamˈaʃ 2=ʁoʔˈe 3=ʔˈejχ 4=ʔanˈi 5=ʔuχˈal 6=laʔazˈoʁ 7=lˈa 8=vehˈi 9=titsmˈaχ 10=vetiɡdˈal 11=vejaɡˈiʔu 12=ʔelˈeha 13=ʔˈod 14=jotˈeʁ 15=lakoχˈot,,,,
ilspeech-v2-test,כמי שעשוי להביא לעליית הטמפרטורה. התשובה תמונה במנגנון משוב נסתר.,0=kemˈi 1=ʃeʔasˈuj 2=lehavˈi 3=leʔalijˈat 4=hatempeʁatˈuʁa 5=hatʃuvˈa 6=tmunˈa 7=bemanɡenˈon 8=maʃˈov 9=nistˈaʁ,,,,
ilspeech-v2-test,פרופסור גרוס מכוון לגופים אולטרה כבדים כמו חורים שחורים או כוכבי ניוטרון.,0=pʁofˈesoʁ 1=ɡʁˈos 2=meχavˈen 3=leɡufˈim 4=ʔˈultʁa 5=kvedˈim 6=kemˈo 7=χoʁˈim 8=ʃχoʁˈim 9=ʔˈo 10=koχvˈej 11=njutʁˈon,,,,
ilspeech-v2-test,"עשר שנים, לא יודע, כשהייתי בצבא התחלתי לצלם בסטילס, היום אני בוידאו.",0=ʔˈeseʁ 1=ʃanˈim 2=lˈo 3=jodˈeʔa 4=kʃehajˈiti 5=batsavˈa 6=hitχˈalti 7=letsalˈem 8=bestˈils 9=hajˈom 10=ʔanˈi 11=bevidjˈo,,,,
ilspeech-v2-test,ואלה חוברו בזה אחר זה תוך כדי הורדת הכבל למים.,0=veʔˈele 1=χubʁˈu 2=bazˈe 3=ʔaχˈaʁ 4=zˈe 5=tˈoχ 6=kedˈej 7=hoʁadˈat 8=hakˈabel 9=lamˈajim,,,,
