Category,Text,Label
ilspeech-v2-test,אבל זו לא הייתה אפשרות מעשית. תחשבו כמה קשה להציב את הזרוע הקטנה של מכונת המשחק.,0=ʔavˈal 1=zˈo 2=lˈo 3=hajtˈa 4=ʔefʃaʁˈut 5=maʔasˈit 6=taχʃevˈu 7=kˈama 8=kaʃˈe 9=lehatsˈiv 10=ʔˈet 11=hazʁˈoa 12=haktanˈa 13=ʃˈel 14=meχonˈat 15=hamisχˈak,,,,
ilspeech-v2-test,"וכעבור מספר ימי חיפושים, זוהו שרידיה של הקיי מאה עשרים ותשע.",0=vekaʔavˈoʁ 1=mispˈaʁ 2=jemˈej 3=χipusˈim 4=zohˈu 5=sʁidˈeha 6=ʃˈel 7=hakˈej 8=mˈeʔa 9=ʔesʁˈim 10=vetˈeʃa,,,,
ilspeech-v2-test,"שאנחנו לא ממש מסוגלים לדמיין את זה, הרי אנחנו אפילו לא מסוגלים לדמיין מרחב.",0=ʃeʔanˈaχnu 1=lˈo 2=mamˈaʃ 3=mesuɡalˈim 4=ledamjˈen 5=ʔˈet 6=zˈe 7=haʁˈej 8=ʔanˈaχnu 9=ʔafˈilu 10=lˈo 11=mesuɡalˈim 12=ledamjˈen 13=meʁχˈav,,,,
ilspeech-v2-test,ממשלת ארצות הברית סרבה בתחילה להגיב על הפרסום הזה.,0=memʃˈelet 1=ʔaʁtsˈot 2=habʁˈit 3=seʁvˈa 4=batχilˈa 5=lehaɡˈiv 6=ʔˈal 7=hapiʁsˈum 8=hazˈe,,,,
ilspeech-v2-test,באמצעות הבנה טובה יותר של התנגשויות והתמזגויות של גופים.,0=beʔemtsaʔˈut 1=havanˈa 2=tovˈa 3=jotˈeʁ 4=ʃˈel 5=hitnaɡʃujˈot 6=vehitmazɡujˈot 7=ʃˈel 8=ɡufˈim,,,,
ilspeech-v2-test,"הגדולים ביותר של האנושות, בפחות מאלפית מכותרו של פרוטון בודד.",0=haɡdolˈim 1=bejotˈeʁ 2=ʃˈel 3=haʔenoʃˈut 4=bepaχˈot 5=miʔalpˈit 6=mikotʁˈo 7=ʃˈel 8=pʁutˈon 9=bodˈed,,,,
ilspeech-v2-test,היא לספוח את הפחמן הדו חמצני באמצעות שגדלות לאורך חופי קליפורניה.,0=hˈi 1=lisfˈoaχ 2=ʔˈet 3=hapaχmˈan 4=hadˈu 5=χamtsanˈi 6=beʔemtsaʔˈut 7=ʃeɡdelˈot 8=leʔˈoʁeχ 9=χofˈej 10=kalifˈoʁnija,,,,
ilspeech-v2-test,ותפעול של ציוד הנדסי כבד בקרקעית האוקיינוס.,0=vetifʔˈul 1=ʃˈel 2=tsijˈud 3=handasˈi 4=kavˈed 5=bekaʁkaʔˈit 6=haʔokijˈanos,,,,
ilspeech-v2-test,התפנה איינשטיין לעסוק בהיבטים שונים של תורת היחסות שלו.,0=hitpanˈa 1=ʔˈajinʃtejn 2=laʔasˈok 3=behebetˈim 4=ʃonˈim 5=ʃˈel 6=toʁˈat 7=hajaχasˈut 8=ʃelˈo,,,,
ilspeech-v2-test,"אני מאוד אשמח להגיע למצב, ממש בחדשים הקרובים.",0=ʔanˈi 1=meʔˈod 2=ʔesmˈaχ 3=lehaɡˈiʔa 4=lematsˈav 5=mamˈaʃ 6=baχodaʃˈim 7=hakʁovˈim,,,,
ilspeech-v2-test,"אני ממש שמח שזה מה שאני עושה, זה באמת פשוט אדיר, כאלו",0=ʔanˈi 1=mamˈaʃ 2=samˈeaχ 3=ʃezˈe 4=mˈa 5=ʃeʔanˈi 6=ʔosˈe 7=zˈe 8=beʔemˈet 9=paʃˈut 10=ʔadˈiʁ 11=kiʔˈilu,,,,
ilspeech-v2-test,אופציה אחרת זה באמת להוסיף את הענין הזה של אבטר הולך.,0=ʔˈoptsija 1=ʔaχˈeʁet 2=zˈe 3=beʔemˈet 4=lehosˈif 5=ʔˈet 6=haʔinjˈan 7=hazˈe 8=ʃˈel 9=ʔˈavataʁ 10=holˈeχ,,,,
ilspeech-v2-test,"כשהיא פוגשת את שכבת המים העליונה, היא שוב מוחזרת לכיוון הקרקעית.",0=kʃehˈi 1=poɡˈeʃet 2=ʔˈet 3=ʃiχvˈat 4=hamˈajim 5=haʔeljonˈa 6=hˈi 7=ʃˈuv 8=muχzˈeʁet 9=lekijvˈun 10=hakaʁkaʔˈit,,,,
ilspeech-v2-test,גרמה גם להתפרקותם של הטילים הגרעיניים שהיא נשאה בבטנה.,0=ɡaʁmˈa 1=ɡˈam 2=lehitpaʁkutˈam 3=ʃˈel 4=hatilˈim 5=haɡaʁʔinijˈim 6=ʃehˈi 7=nasʔˈa 8=bevitnˈa,,,,
ilspeech-v2-test,"עלול לגרום לספינה להתפרק, למנוע עומס יתר על הכבל.",0=ʔalˈul 1=liɡʁˈom 2=lasfinˈa 3=lehitpaʁˈek 4=limnˈoa 5=ʔˈomes 6=jˈeteʁ 7=ʔˈal 8=hakˈabel,,,,
ilspeech-v2-test,ועכשו אני אלך לקנות לי סיגריה.,0=veʔaχʃˈav 1=ʔanˈi 2=ʔelˈeχ 3=liknˈot 4=lˈi 5=siɡˈaʁja,,,,
ilspeech-v2-test,אבל הזעזועים שטלטלו את המרחב.,0=ʔavˈal 1=hazaʔazuʔˈim 2=ʃetiltelˈu 3=ʔˈet 4=hameʁχˈav,,,,
ilspeech-v2-test,הייתה מעורבת ממילא באינספור פרויקטים צבאיים מתקדמים.,0=hajtˈa 1=meʔoʁˈevet 2=mimˈele 3=beʔejnsfˈoʁ 4=pʁojˈektim 5=tsvaʔijˈim 6=mitkadmˈim,,,,
ilspeech-v2-test,"תהיה חייבת להגיע ממקורות בלתי מתקלים, היא עדיין עניין יקר יחסית.",0=tihjˈe 1=χajˈevet 2=lehaɡˈia 3=mimekoʁˈot 4=bˈilti 5=mitkalˈim 6=hˈi 7=ʔadˈajin 8=ʔinjˈan 9=jakˈaʁ 10=jaχasˈit,,,,
ilspeech-v2-test,אני ממש רואה איך אני אוכל לעזר לה והיא תצמח ותגדל ויגיעו אליה עוד יותר לקוחות.,0=ʔanˈi 1=mamˈaʃ 2=ʁoʔˈe 3=ʔˈejχ 4=ʔanˈi 5=ʔuχˈal 6=laʔazˈoʁ 7=lˈa 8=vehˈi 9=titsmˈaχ 10=vetiɡdˈal 11=vejaɡˈiʔu 12=ʔelˈeha 13=ʔˈod 14=jotˈeʁ 15=lakoχˈot,,,,
ilspeech-v2-test,כמי שעשוי להביא לעליית הטמפרטורה. התשובה תמונה במנגנון משוב נסתר.,0=kemˈi 1=ʃeʔasˈuj 2=lehavˈi 3=leʔalijˈat 4=hatempeʁatˈuʁa 5=hatʃuvˈa 6=tmunˈa 7=bemanɡenˈon 8=maʃˈov 9=nistˈaʁ,,,,
ilspeech-v2-test,פרופסור גרוס מכוון לגופים אולטרה כבדים כמו חורים שחורים או כוכבי ניוטרון.,0=pʁofˈesoʁ 1=ɡʁˈos 2=meχavˈen 3=leɡufˈim 4=ʔˈultʁa 5=kvedˈim 6=kemˈo 7=χoʁˈim 8=ʃχoʁˈim 9=ʔˈo 10=koχvˈej 11=njutʁˈon,,,,
ilspeech-v2-test,"עשר שנים, לא יודע, כשהייתי בצבא התחלתי לצלם בסטילס, היום אני בוידאו.",0=ʔˈeseʁ 1=ʃanˈim 2=lˈo 3=jodˈeʔa 4=kʃehajˈiti 5=batsavˈa 6=hitχˈalti 7=letsalˈem 8=bestˈils 9=hajˈom 10=ʔanˈi 11=bevidjˈo,,,,
ilspeech-v2-test,ואלה חוברו בזה אחר זה תוך כדי הורדת הכבל למים.,0=veʔˈele 1=χubʁˈu 2=bazˈe 3=ʔaχˈaʁ 4=zˈe 5=tˈoχ 6=kedˈej 7=hoʁadˈat 8=hakˈabel 9=lamˈajim,,,,
